Category	Term	Count	Percentage	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	3	0.842696629213483	0.0537270017732059	ENSG00000149273, ENSG00000138326, ENSG00000140988	267	29	20587	7.97636574970942	0.999999998032247	0.414955354120718	0.381804650898953
REACTOME_PATHWAY	R-HSA-141405~Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	3	0.842696629213483	0.0555703379844658	ENSG00000117399, ENSG00000156970, ENSG00000110200	201	21	10946	7.77967306325515	1	0.404632679441294	0.370096556859223
REACTOME_PATHWAY	R-HSA-141430~Inactivation of APC/C via direct inhibition of the APC/C complex	3	0.842696629213483	0.0555703379844658	ENSG00000117399, ENSG00000156970, ENSG00000110200	201	21	10946	7.77967306325515	1	0.404632679441294	0.370096556859223
REACTOME_PATHWAY	R-HSA-157579~Telomere Maintenance	6	1.68539325842697	0.0560045231060615	ENSG00000140451, ENSG00000246705, ENSG00000188486, ENSG00000111445, ENSG00000184678, ENSG00000177700	201	113	10946	2.89155989961696	1	0.404632679441294	0.370096556859223
REACTOME_PATHWAY	R-HSA-9018519~Estrogen-dependent gene expression	7	1.96629213483146	0.0570445836869317	ENSG00000143190, ENSG00000246705, ENSG00000182481, ENSG00000188486, ENSG00000184678, ENSG00000177700, ENSG00000080824	201	150	10946	2.54135986733002	1	0.408740942616279	0.373854172427577
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	5	1.40449438202247	0.0585076529950915	ENSG00000162747, ENSG00000173372, ENSG00000159189, ENSG00000203747, ENSG00000173369	126	96	8205	3.39161706349206	0.999993840548501	1	1
GOTERM_CC_DIRECT	GO:0005730~nucleolus	26	7.30337078651685	0.0593170262585307	ENSG00000149273, ENSG00000137804, ENSG00000110700, ENSG00000131747, ENSG00000066427, ENSG00000117133, ENSG00000117650, ENSG00000134690, ENSG00000102760, ENSG00000143476, ENSG00000092529, ENSG00000132964, ENSG00000135679, ENSG00000129173, ENSG00000171311, ENSG00000132341, ENSG00000174444, ENSG00000065328, ENSG00000174669, ENSG00000102738, ENSG00000166483, ENSG00000169375, ENSG00000122406, ENSG00000148773, ENSG00000142676, ENSG00000162368	267	1391	20587	1.44121250306276	0.99999999977096	0.448585011080139	0.412747641048943
REACTOME_PATHWAY	R-HSA-9012852~Signaling by NOTCH3	4	1.12359550561798	0.0600010206740434	ENSG00000162736, ENSG00000100603, ENSG00000126787, ENSG00000065978	201	49	10946	4.44552746471723	1	0.426400696101604	0.390006634381282
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	3	0.842696629213483	0.0602950672321516	ENSG00000085999, ENSG00000134690, ENSG00000189403	259	30	19357	7.47374517374517	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0071480~cellular response to gamma radiation	3	0.842696629213483	0.0602950672321516	ENSG00000051180, ENSG00000135679, ENSG00000188486	259	30	19357	7.47374517374517	1	1	0.98921832884097
REACTOME_PATHWAY	R-HSA-176408~Regulation of APC/C activators between G1/S and early anaphase	5	1.40449438202247	0.0607347907201914	ENSG00000117399, ENSG00000166851, ENSG00000156970, ENSG00000110200, ENSG00000170312	201	81	10946	3.36158712609791	1	0.428106207759398	0.391566577570015
GOTERM_BP_DIRECT	GO:0031507~heterochromatin assembly	4	1.12359550561798	0.0623611907223369	ENSG00000246705, ENSG00000188486, ENSG00000010803, ENSG00000189403	259	68	19357	4.39632069043834	1	1	0.98921832884097
GOTERM_CC_DIRECT	GO:0071953~elastic fiber	2	0.561797752808989	0.0629618025766319	ENSG00000172638, ENSG00000140092	267	5	20587	30.8419475655431	0.999999999944037	0.457102686706347	0.420584841211901
GOTERM_CC_DIRECT	GO:0031465~Cul4B-RING E3 ubiquitin ligase complex	2	0.561797752808989	0.0629618025766319	ENSG00000134574, ENSG00000143476	267	5	20587	30.8419475655431	0.999999999944037	0.457102686706347	0.420584841211901
KEGG_PATHWAY	hsa01040:Biosynthesis of unsaturated fatty acids	3	0.842696629213483	0.0630994339924323	ENSG00000149084, ENSG00000074696, ENSG00000097021	126	27	8205	7.23544973544974	0.999997671872491	1	1
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	12	3.37078651685393	0.063700059723737	ENSG00000143776, ENSG00000117650, ENSG00000132964, ENSG00000166851, ENSG00000126264, ENSG00000134690, ENSG00000119638, ENSG00000168067, ENSG00000149554, ENSG00000175224, ENSG00000170312, ENSG00000178999	259	489	19357	1.83404789539759	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0002218~activation of innate immune response	3	0.842696629213483	0.0639025505383552	ENSG00000169375, ENSG00000189403, ENSG00000080824	259	31	19357	7.23265661975339	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	9	2.52808988764045	0.0643401872209255	ENSG00000089009, ENSG00000117592, ENSG00000139734, ENSG00000140988, ENSG00000132341, ENSG00000124942, ENSG00000142864, ENSG00000157456, ENSG00000254772	255	316	18913	2.11239761727476	0.999999999999969	1	0.987152034261242
GOTERM_MF_DIRECT	GO:0016538~cyclin-dependent protein serine/threonine kinase regulator activity	3	0.842696629213483	0.0647532874150817	ENSG00000162063, ENSG00000173207, ENSG00000157456	255	31	18913	7.17760910815939	0.999999999999975	1	0.987152034261242
GOTERM_BP_DIRECT	GO:0032366~intracellular sterol transport	2	0.561797752808989	0.0648961134424209	ENSG00000119655, ENSG00000173409	259	5	19357	29.8949806949807	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:1903490~positive regulation of mitotic cytokinesis	2	0.561797752808989	0.0648961134424209	ENSG00000134690, ENSG00000178999	259	5	19357	29.8949806949807	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:2000435~negative regulation of protein neddylation	2	0.561797752808989	0.0648961134424209	ENSG00000122406, ENSG00000142676	259	5	19357	29.8949806949807	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0035582~sequestering of BMP in extracellular matrix	2	0.561797752808989	0.0648961134424209	ENSG00000158747, ENSG00000270136	259	5	19357	29.8949806949807	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0097100~supercoiled DNA binding	2	0.561797752808989	0.0653767416698413	ENSG00000149273, ENSG00000189403	255	5	18913	29.6674509803922	0.999999999999982	1	0.987152034261242
REACTOME_PATHWAY	R-HSA-166663~Initial triggering of complement	3	0.842696629213483	0.0653903065763777	ENSG00000173372, ENSG00000159189, ENSG00000173369	201	23	10946	7.10317975340688	1	0.457204804852576	0.418181557379577
GOTERM_MF_DIRECT	GO:0003697~single-stranded DNA binding	5	1.40449438202247	0.0660178194665828	ENSG00000051180, ENSG00000135486, ENSG00000189403, ENSG00000065328, ENSG00000065978	255	113	18913	3.28179767482214	0.999999999999987	1	0.987152034261242
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	4	1.12359550561798	0.0668345078255441	ENSG00000122966, ENSG00000143776, ENSG00000149554, ENSG00000170312	259	70	19357	4.27071152785439	1	1	0.98921832884097
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	22	6.17977528089888	0.067074266283903	ENSG00000149273, ENSG00000149084, ENSG00000143190, ENSG00000162736, ENSG00000142937, ENSG00000166908, ENSG00000074696, ENSG00000138326, ENSG00000168071, ENSG00000139644, ENSG00000065978, ENSG00000119655, ENSG00000158481, ENSG00000150527, ENSG00000122406, ENSG00000140479, ENSG00000189403, ENSG00000089157, ENSG00000143320, ENSG00000184743, ENSG00000110917, ENSG00000254772	267	1144	20587	1.48278594065111	0.999999999988663	0.477410954138368	0.439270685074973
REACTOME_PATHWAY	R-HSA-3700989~Transcriptional Regulation by TP53	12	3.37078651685393	0.0676527333220248	ENSG00000174371, ENSG00000135679, ENSG00000130766, ENSG00000129173, ENSG00000166908, ENSG00000134574, ENSG00000111445, ENSG00000149554, ENSG00000170312, ENSG00000177700, ENSG00000102760, ENSG00000178999	201	362	10946	1.80522800362827	1	0.469239358321564	0.429188940194926
REACTOME_PATHWAY	R-HSA-2980766~Nuclear Envelope Breakdown	4	1.12359550561798	0.0692180052804049	ENSG00000166851, ENSG00000119638, ENSG00000170312, ENSG00000157456	201	52	10946	4.18905472636816	1	0.476285798238977	0.435633953867945
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	7	1.96629213483146	0.06984279175121	ENSG00000203710, ENSG00000162747, ENSG00000246705, ENSG00000188486, ENSG00000189403, ENSG00000203747, ENSG00000184678	126	190	8205	2.39912280701754	0.999999447013104	1	1
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	5	1.40449438202247	0.0699212259988184	ENSG00000166851, ENSG00000110200, ENSG00000170312, ENSG00000157456, ENSG00000080824	126	102	8205	3.19211017740429	0.999999456215412	1	1
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	10	2.80898876404494	0.0703029132046461	ENSG00000122966, ENSG00000117650, ENSG00000132964, ENSG00000166851, ENSG00000166483, ENSG00000156970, ENSG00000119638, ENSG00000168067, ENSG00000149554, ENSG00000170312	255	378	18913	1.96213300134869	0.999999999999998	1	0.987152034261242
REACTOME_PATHWAY	R-HSA-174048~APC/C:Cdc20 mediated degradation of Cyclin B	3	0.842696629213483	0.0705015564441291	ENSG00000117399, ENSG00000110200, ENSG00000170312	201	24	10946	6.80721393034826	1	0.481298027063464	0.440218380001531
REACTOME_PATHWAY	R-HSA-5633007~Regulation of TP53 Activity	7	1.96629213483146	0.0731036871036983	ENSG00000174371, ENSG00000135679, ENSG00000166908, ENSG00000111445, ENSG00000149554, ENSG00000170312, ENSG00000178999	201	160	10946	2.38252487562189	1	0.495163255616457	0.452900186509631
GOTERM_CC_DIRECT	GO:1990316~ATG1/ULK1 kinase complex	2	0.561797752808989	0.0750720037461336	ENSG00000130766, ENSG00000175224	267	6	20587	25.7016229712859	0.999999999999502	0.514172403015972	0.473095268890729
GOTERM_CC_DIRECT	GO:0032133~chromosome passenger complex	2	0.561797752808989	0.0750720037461336	ENSG00000134690, ENSG00000178999	267	6	20587	25.7016229712859	0.999999999999502	0.514172403015972	0.473095268890729
GOTERM_BP_DIRECT	GO:0048144~fibroblast proliferation	3	0.842696629213483	0.07514022412255	ENSG00000129173, ENSG00000170312, ENSG00000173207	259	34	19357	6.59448103565751	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	3	0.842696629213483	0.07514022412255	ENSG00000117650, ENSG00000135486, ENSG00000178999	259	34	19357	6.59448103565751	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:1900182~positive regulation of protein localization to nucleus	3	0.842696629213483	0.07514022412255	ENSG00000166851, ENSG00000130766, ENSG00000170312	259	34	19357	6.59448103565751	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	3	0.842696629213483	0.07514022412255	ENSG00000169413, ENSG00000169385, ENSG00000171311	259	34	19357	6.59448103565751	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	3	0.842696629213483	0.07514022412255	ENSG00000117650, ENSG00000178999, ENSG00000080824	259	34	19357	6.59448103565751	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	4	1.12359550561798	0.0762053964416785	ENSG00000081177, ENSG00000188486, ENSG00000146670, ENSG00000051341	259	74	19357	4.03986225607847	1	1	0.98921832884097
GOTERM_CC_DIRECT	GO:0034451~centriolar satellite	5	1.40449438202247	0.0772696692749724	ENSG00000198707, ENSG00000166851, ENSG00000154839, ENSG00000126787, ENSG00000138180	267	124	20587	3.10906729491362	0.99999999999979	0.519145050276519	0.477670652320544
GOTERM_BP_DIRECT	GO:0048263~determination of dorsal identity	2	0.561797752808989	0.077362876706265	ENSG00000158747, ENSG00000270136	259	6	19357	24.9124839124839	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0051661~maintenance of centrosome location	2	0.561797752808989	0.077362876706265	ENSG00000121957, ENSG00000066279	259	6	19357	24.9124839124839	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0033119~negative regulation of RNA splicing	2	0.561797752808989	0.077362876706265	ENSG00000110700, ENSG00000139644	259	6	19357	24.9124839124839	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0048406~nerve growth factor binding	2	0.561797752808989	0.077931972657603	ENSG00000140479, ENSG00000175899	255	6	18913	24.7228758169935	1	1	0.987152034261242
GOTERM_CC_DIRECT	GO:0090543~Flemming body	3	0.842696629213483	0.0786583409509878	ENSG00000137807, ENSG00000118193, ENSG00000138180	267	36	20587	6.42540574282147	0.999999999999878	0.519145050276519	0.477670652320544
REACTOME_PATHWAY	R-HSA-2559580~Oxidative Stress Induced Senescence	6	1.68539325842697	0.0789104745649266	ENSG00000135679, ENSG00000246705, ENSG00000123080, ENSG00000188486, ENSG00000010803, ENSG00000184678	201	125	10946	2.61397014925373	1	0.530351794168926	0.485085320387495
REACTOME_PATHWAY	R-HSA-168249~Innate Immune System	27	7.58426966292135	0.0796547312467024	ENSG00000162747, ENSG00000149131, ENSG00000198168, ENSG00000169385, ENSG00000174516, ENSG00000177700, ENSG00000151651, ENSG00000173369, ENSG00000117115, ENSG00000080824, ENSG00000142583, ENSG00000117592, ENSG00000116260, ENSG00000203747, ENSG00000166710, ENSG00000110917, ENSG00000085063, ENSG00000162736, ENSG00000173372, ENSG00000159189, ENSG00000119655, ENSG00000203710, ENSG00000198707, ENSG00000169413, ENSG00000189403, ENSG00000057608, ENSG00000143387	201	1069	10946	1.37545201960264	1	0.531235784545316	0.485893860604885
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	4	1.12359550561798	0.0810963507973643	ENSG00000188486, ENSG00000118193, ENSG00000066279, ENSG00000110492	259	76	19357	3.93355009144483	1	1	0.98921832884097
GOTERM_CC_DIRECT	GO:0031982~vesicle	6	1.68539325842697	0.0814994915827663	ENSG00000214063, ENSG00000175203, ENSG00000124942, ENSG00000057608, ENSG00000166866, ENSG00000085063	267	178	20587	2.59904052518621	0.99999999999996	0.525191660194557	0.483234199738243
GOTERM_CC_DIRECT	GO:0090734~site of DNA damage	3	0.842696629213483	0.0824681119313768	ENSG00000081177, ENSG00000188486, ENSG00000134574	267	37	20587	6.25174612815062	0.999999999999973	0.525191660194557	0.483234199738243
GOTERM_BP_DIRECT	GO:0000077~DNA damage checkpoint	3	0.842696629213483	0.0829535630533854	ENSG00000188486, ENSG00000092853, ENSG00000149554	259	36	19357	6.22812097812098	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	5	1.40449438202247	0.0843138986448737	ENSG00000203710, ENSG00000149131, ENSG00000173372, ENSG00000159189, ENSG00000173369	259	124	19357	3.01360692489725	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	4	1.12359550561798	0.0861197102571733	ENSG00000131747, ENSG00000169375, ENSG00000170312, ENSG00000143476	259	78	19357	3.83268983268983	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0008201~heparin binding	6	1.68539325842697	0.0874000636581092	ENSG00000172638, ENSG00000149084, ENSG00000116251, ENSG00000187122, ENSG00000140479, ENSG00000110492	255	175	18913	2.5429243697479	1	1	0.987152034261242
REACTOME_PATHWAY	R-HSA-6804756~Regulation of TP53 Activity through Phosphorylation	5	1.40449438202247	0.0877359226706417	ENSG00000174371, ENSG00000135679, ENSG00000111445, ENSG00000149554, ENSG00000178999	201	92	10946	2.9596582305862	1	0.580664465308751	0.531103715097854
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	12	3.37078651685393	0.0894245955500255	ENSG00000129562, ENSG00000135679, ENSG00000166851, ENSG00000126709, ENSG00000118193, ENSG00000169375, ENSG00000175567, ENSG00000170312, ENSG00000123473, ENSG00000139644, ENSG00000133112, ENSG00000092529	259	520	19357	1.72471042471042	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0090027~negative regulation of monocyte chemotaxis	2	0.561797752808989	0.0896640692975245	ENSG00000158747, ENSG00000270136	259	7	19357	21.3535576392719	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:2000391~positive regulation of neutrophil extravasation	2	0.561797752808989	0.0896640692975245	ENSG00000110492, ENSG00000151651	259	7	19357	21.3535576392719	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0032466~negative regulation of cytokinesis	2	0.561797752808989	0.0896640692975245	ENSG00000129173, ENSG00000178999	259	7	19357	21.3535576392719	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	3	0.842696629213483	0.0910022891726946	ENSG00000085999, ENSG00000188486, ENSG00000140534	259	38	19357	5.90032513716724	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0072593~reactive oxygen species metabolic process	3	0.842696629213483	0.0910022891726946	ENSG00000126709, ENSG00000130766, ENSG00000175567	259	38	19357	5.90032513716724	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0001558~regulation of cell growth	4	1.12359550561798	0.0912719008370018	ENSG00000118193, ENSG00000111206, ENSG00000140092, ENSG00000111653	259	80	19357	3.73687258687259	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	7	1.96629213483146	0.0933416173687568	ENSG00000140451, ENSG00000081177, ENSG00000143776, ENSG00000166851, ENSG00000166483, ENSG00000131747, ENSG00000132341	255	232	18913	2.23784651791751	1	1	0.987152034261242
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	3	0.842696629213483	0.0951093200278909	ENSG00000126264, ENSG00000162747, ENSG00000203747	259	39	19357	5.74903474903475	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0030295~protein kinase activator activity	3	0.842696629213483	0.0963278408896592	ENSG00000137818, ENSG00000119638, ENSG00000102760	255	39	18913	5.7052790346908	1	1	0.987152034261242
GOTERM_CC_DIRECT	GO:0030897~HOPS complex	2	0.561797752808989	0.0988266151957786	ENSG00000160695, ENSG00000166887	267	8	20587	19.2762172284644	1	0.61851829855289	0.569104990955001
